timestamp,drone_name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
26.380,Drone 0,-10.840930,11.080760,27.935540,-0.949884,0.012952,0.480537
26.400,Drone 0,-10.859930,11.081010,27.945240,-0.950232,0.012719,0.485196
26.420,Drone 0,-10.878940,11.081260,27.955040,-0.950613,0.012505,0.489813
26.440,Drone 0,-10.897960,11.081510,27.964930,-0.951026,0.012310,0.494388
26.460,Drone 0,-10.916980,11.081750,27.974910,-0.951473,0.012132,0.498922
26.480,Drone 0,-10.936020,11.081990,27.984980,-0.951952,0.011972,0.503415
26.500,Drone 0,-10.955060,11.082220,27.995140,-0.952464,0.011831,0.507868
26.520,Drone 0,-10.974120,11.082460,28.005380,-0.953009,0.011709,0.512282
26.540,Drone 0,-10.993190,11.082690,28.015720,-0.953586,0.011604,0.516656
26.560,Drone 0,-11.012270,11.082920,28.026140,-0.954196,0.011518,0.520992
26.580,Drone 0,-11.031360,11.083150,28.036650,-0.954839,0.011450,0.525289
26.600,Drone 0,-11.050470,11.083380,28.047240,-0.955514,0.011401,0.529548
26.620,Drone 0,-11.069590,11.083610,28.057920,-0.956222,0.011370,0.533769
26.640,Drone 0,-11.088720,11.083830,28.068680,-0.956961,0.011357,0.537953
26.660,Drone 0,-11.107870,11.084060,28.079520,-0.957732,0.011362,0.542100
26.680,Drone 0,-11.127040,11.084290,28.090450,-0.958535,0.011386,0.546211
26.700,Drone 0,-11.146220,11.084520,28.101460,-0.959370,0.011427,0.550285
26.720,Drone 0,-11.165420,11.084750,28.112550,-0.960236,0.011487,0.554324
26.740,Drone 0,-11.184640,11.084980,28.123710,-0.961133,0.011565,0.558327
26.760,Drone 0,-11.203880,11.085210,28.134960,-0.962060,0.011660,0.562296
26.780,Drone 0,-11.223140,11.085450,28.146280,-0.963019,0.011774,0.566230
26.800,Drone 0,-11.242410,11.085690,28.157690,-0.964007,0.011905,0.570129
26.820,Drone 0,-11.261710,11.085930,28.169170,-0.965026,0.012053,0.573994
26.840,Drone 0,-11.281030,11.086170,28.180730,-0.966074,0.012219,0.577826
26.860,Drone 0,-11.300370,11.086420,28.192360,-0.967151,0.012402,0.581625
26.880,Drone 0,-11.319730,11.086670,28.204070,-0.968258,0.012603,0.585390
26.900,Drone 0,-11.339110,11.086930,28.215850,-0.969394,0.012820,0.589123
26.920,Drone 0,-11.358520,11.087190,28.227710,-0.970558,0.013055,0.592824
26.940,Drone 0,-11.377950,11.087460,28.239640,-0.971751,0.013306,0.596492
26.960,Drone 0,-11.397410,11.087730,28.251640,-0.972971,0.013574,0.600129
26.980,Drone 0,-11.416890,11.088010,28.263720,-0.974219,0.013858,0.603734
27.000,Drone 0,-11.436390,11.088290,28.275870,-0.975495,0.014159,0.607308
27.020,Drone 0,-11.455930,11.088580,28.288090,-0.976797,0.014475,0.610852
27.040,Drone 0,-11.475480,11.088880,28.300380,-0.978126,0.014808,0.614364
27.060,Drone 0,-11.495070,11.089180,28.312730,-0.979482,0.015157,0.617847
27.080,Drone 0,-11.514680,11.089490,28.325160,-0.980863,0.015521,0.621299
27.100,Drone 0,-11.534330,11.089810,28.337660,-0.982271,0.015900,0.624722
27.120,Drone 0,-11.554000,11.090130,28.350220,-0.983704,0.016295,0.628115
27.140,Drone 0,-11.573700,11.090470,28.362850,-0.985162,0.016704,0.631479
27.160,Drone 0,-11.593420,11.090810,28.375550,-0.986645,0.017129,0.634814
27.180,Drone 0,-11.613180,11.091160,28.388310,-0.988152,0.017568,0.638120
27.200,Drone 0,-11.632970,11.091520,28.401140,-0.989684,0.018022,0.641397
27.220,Drone 0,-11.652790,11.091890,28.414040,-0.991239,0.018490,0.644647
27.240,Drone 0,-11.672650,11.092270,28.426990,-0.992819,0.018972,0.647868
27.260,Drone 0,-11.692530,11.092660,28.440020,-0.994421,0.019468,0.651061
27.280,Drone 0,-11.712450,11.093060,28.453100,-0.996046,0.019978,0.654227
27.300,Drone 0,-11.732400,11.093470,28.466250,-0.997695,0.020501,0.657365
27.320,Drone 0,-11.752380,11.093890,28.479460,-0.999365,0.021038,0.660476
27.340,Drone 0,-11.772400,11.094320,28.492740,-1.001058,0.021587,0.663560
27.360,Drone 0,-11.792450,11.094770,28.506070,-1.002772,0.022149,0.666617
27.380,Drone 0,-11.812540,11.095220,28.519460,-1.004508,0.022724,0.669647
27.400,Drone 0,-11.832660,11.095690,28.532920,-1.006265,0.023312,0.672651
27.420,Drone 0,-11.852820,11.096170,28.546430,-1.008043,0.023911,0.675629
27.440,Drone 0,-11.873010,11.096660,28.560000,-1.009841,0.024523,0.678580
27.460,Drone 0,-11.893240,11.097160,28.573640,-1.011660,0.025147,0.681506
27.480,Drone 0,-11.913510,11.097670,28.587320,-1.013499,0.025781,0.684405
27.500,Drone 0,-11.933810,11.098200,28.601070,-1.015358,0.026428,0.687279
27.520,Drone 0,-11.954150,11.098750,28.614870,-1.017237,0.027085,0.690127
27.540,Drone 0,-11.974530,11.099300,28.628730,-1.019134,0.027753,0.692950
27.560,Drone 0,-11.994950,11.099870,28.642650,-1.021051,0.028433,0.695748
27.580,Drone 0,-12.015410,11.100450,28.656620,-1.022986,0.029122,0.698520
27.600,Drone 0,-12.035900,11.101050,28.670640,-1.024940,0.029822,0.701268
27.620,Drone 0,-12.056440,11.101660,28.684730,-1.026912,0.030532,0.703990
27.640,Drone 0,-12.077010,11.102280,28.698860,-1.028902,0.031252,0.706688
27.660,Drone 0,-12.097630,11.102920,28.713050,-1.030910,0.031981,0.709361
27.680,Drone 0,-12.118280,11.103580,28.727290,-1.032935,0.032720,0.712010
27.700,Drone 0,-12.138980,11.104250,28.741580,-1.034977,0.033467,0.714634
27.720,Drone 0,-12.159720,11.104930,28.755930,-1.037036,0.034224,0.717234
27.740,Drone 0,-12.180500,11.105630,28.770330,-1.039111,0.034990,0.719809
27.760,Drone 0,-12.201320,11.106350,28.784770,-1.041204,0.035764,0.722361
27.780,Drone 0,-12.222180,11.107080,28.799270,-1.043312,0.036546,0.724888
27.800,Drone 0,-12.243080,11.107820,28.813820,-1.045436,0.037337,0.727392
27.820,Drone 0,-12.264030,11.108590,28.828420,-1.047576,0.038135,0.729872
27.840,Drone 0,-12.285020,11.109360,28.843080,-1.049725,0.038784,0.732322
27.860,Drone 0,-12.306060,11.110150,28.857790,-1.051880,0.039330,0.734695
27.880,Drone 0,-12.327140,11.110940,28.872550,-1.054037,0.039833,0.736908
27.900,Drone 0,-12.348270,11.111750,28.887370,-1.056189,0.040355,0.738861
27.920,Drone 0,-12.369430,11.112570,28.902230,-1.058326,0.040961,0.740447
27.940,Drone 0,-12.390650,11.113400,28.917120,-1.060437,0.041709,0.741554
27.960,Drone 0,-12.411900,11.114250,28.932040,-1.062511,0.042652,0.742077
27.980,Drone 0,-12.433200,11.115120,28.946970,-1.064536,0.043831,0.741919
28.000,Drone 0,-12.454540,11.116020,28.961880,-1.066499,0.045281,0.740993
28.020,Drone 0,-12.475910,11.116960,28.976760,-1.068387,0.047025,0.739224
28.040,Drone 0,-12.497330,11.117940,28.991600,-1.070189,0.049076,0.736551
28.060,Drone 0,-12.518780,11.118970,29.006370,-1.071894,0.051438,0.732925
28.080,Drone 0,-12.540260,11.120050,29.021050,-1.073492,0.054106,0.728312
28.100,Drone 0,-12.561770,11.121200,29.035620,-1.074975,0.057069,0.722687
28.120,Drone 0,-12.583310,11.122410,29.050060,-1.076334,0.060308,0.716040
28.140,Drone 0,-12.604880,11.123680,29.064340,-1.077564,0.063799,0.708370
28.160,Drone 0,-12.626470,11.125040,29.078450,-1.078660,0.067515,0.699685
28.180,Drone 0,-12.648080,11.126470,29.092360,-1.079619,0.071424,0.690005
28.200,Drone 0,-12.669700,11.127980,29.106050,-1.080439,0.075494,0.679352
28.220,Drone 0,-12.691340,11.129570,29.119510,-1.081120,0.079692,0.667759
28.240,Drone 0,-12.712990,11.131260,29.132720,-1.081662,0.083983,0.655262
28.260,Drone 0,-12.734640,11.133030,29.145660,-1.082066,0.088333,0.641901
28.280,Drone 0,-12.756300,11.134890,29.158300,-1.082336,0.092712,0.627719
28.300,Drone 0,-12.777970,11.136830,29.170650,-1.082475,0.097089,0.612763
28.320,Drone 0,-12.799630,11.138870,29.182670,-1.082487,0.101436,0.597080
28.340,Drone 0,-12.821290,11.140990,29.194370,-1.082377,0.105728,0.580717
28.360,Drone 0,-12.842940,11.143190,29.205720,-1.082150,0.109940,0.563724
28.380,Drone 0,-12.864590,11.145480,29.216710,-1.081812,0.114054,0.546147
28.400,Drone 0,-12.886230,11.147840,29.227330,-1.081370,0.118051,0.528036
28.420,Drone 0,-12.907860,11.150290,29.237590,-1.080829,0.121917,0.509434
28.440,Drone 0,-12.929470,11.152800,29.247450,-1.080196,0.125639,0.490388
28.460,Drone 0,-12.951070,11.155390,29.256920,-1.079477,0.129207,0.470939
28.480,Drone 0,-12.972650,11.158050,29.265990,-1.078678,0.132615,0.451131
28.500,Drone 0,-12.994210,11.160770,29.274650,-1.077806,0.135856,0.431000
28.520,Drone 0,-13.015760,11.163550,29.282910,-1.076866,0.138928,0.410586
28.540,Drone 0,-13.037280,11.166390,29.290740,-1.075866,0.141828,0.389924
28.560,Drone 0,-13.058780,11.169290,29.298160,-1.074809,0.144557,0.369046
28.580,Drone 0,-13.080260,11.172230,29.305150,-1.073702,0.147115,0.347984
28.600,Drone 0,-13.101720,11.175220,29.311710,-1.072550,0.149507,0.326767
28.620,Drone 0,-13.123150,11.178260,29.317850,-1.071358,0.151734,0.305423
28.640,Drone 0,-13.144560,11.181340,29.323550,-1.070130,0.153801,0.283978
28.660,Drone 0,-13.165940,11.184450,29.328820,-1.068872,0.155714,0.262454
28.680,Drone 0,-13.187290,11.187610,29.333660,-1.067586,0.157477,0.240875
28.700,Drone 0,-13.208620,11.190790,29.338060,-1.066277,0.159098,0.219260
28.720,Drone 0,-13.229920,11.194000,29.342030,-1.064949,0.160581,0.197629
28.740,Drone 0,-13.251190,11.197240,29.345560,-1.063605,0.161934,0.175998
28.760,Drone 0,-13.272440,11.200510,29.348660,-1.062248,0.163164,0.154385
28.780,Drone 0,-13.293660,11.203790,29.351330,-1.060881,0.164276,0.132804
28.800,Drone 0,-13.314850,11.207100,29.353560,-1.059506,0.165278,0.111269
28.820,Drone 0,-13.336010,11.210430,29.355370,-1.058126,0.166176,0.089792
28.840,Drone 0,-13.357150,11.213760,29.356740,-1.056743,0.166976,0.068385
28.860,Drone 0,-13.378260,11.217120,29.357690,-1.055359,0.167684,0.047058
28.880,Drone 0,-13.399340,11.220480,29.358210,-1.053977,0.168307,0.025821
28.900,Drone 0,-13.420390,11.223860,29.358300,-1.052597,0.168851,0.004682
28.920,Drone 0,-13.441410,11.227250,29.357980,-1.051221,0.169321,-0.016350
28.940,Drone 0,-13.462410,11.230640,29.357230,-1.049851,0.169722,-0.037267
28.960,Drone 0,-13.483380,11.234050,29.356070,-1.048487,0.170059,-0.058065
28.980,Drone 0,-13.504320,11.237450,29.354500,-1.047132,0.170337,-0.078735
29.000,Drone 0,-13.525240,11.240860,29.352510,-1.045785,0.170561,-0.099274
29.020,Drone 0,-13.546130,11.244280,29.350110,-1.044448,0.170734,-0.119676
29.040,Drone 0,-13.566990,11.247690,29.347310,-1.043121,0.170861,-0.139938
29.060,Drone 0,-13.587820,11.251110,29.344110,-1.041806,0.170946,-0.160054
29.080,Drone 0,-13.608630,11.254530,29.340510,-1.040502,0.170992,-0.180022
29.100,Drone 0,-13.629420,11.257950,29.336510,-1.039210,0.171002,-0.199839
29.120,Drone 0,-13.650180,11.261370,29.332110,-1.037931,0.170978,-0.219501
29.140,Drone 0,-13.670910,11.264790,29.327330,-1.036664,0.170925,-0.239008
29.160,Drone 0,-13.691620,11.268210,29.322150,-1.035411,0.170845,-0.258356
29.180,Drone 0,-13.712300,11.271620,29.316600,-1.034170,0.170739,-0.277544
29.200,Drone 0,-13.732960,11.275040,29.310660,-1.032943,0.170610,-0.296570
29.220,Drone 0,-13.753590,11.278450,29.304350,-1.031730,0.170460,-0.315434
29.240,Drone 0,-13.774200,11.281850,29.297660,-1.030530,0.170290,-0.334134
29.260,Drone 0,-13.794790,11.285250,29.290600,-1.029344,0.170103,-0.352670
29.280,Drone 0,-13.815350,11.288650,29.283170,-1.028171,0.169900,-0.371040
29.300,Drone 0,-13.835890,11.292040,29.275380,-1.027012,0.169683,-0.389245
29.320,Drone 0,-13.856400,11.295430,29.267230,-1.025866,0.169452,-0.407285
29.340,Drone 0,-13.876900,11.298820,29.258720,-1.024733,0.169208,-0.425159
29.360,Drone 0,-13.897370,11.302190,29.249850,-1.023614,0.168953,-0.442867
29.380,Drone 0,-13.917820,11.305570,29.240640,-1.022507,0.168688,-0.460411
29.400,Drone 0,-13.938250,11.308940,29.231080,-1.021412,0.168413,-0.477788
29.420,Drone 0,-13.958650,11.312300,29.221170,-1.020330,0.168130,-0.495002
29.440,Drone 0,-13.979040,11.315650,29.210920,-1.019261,0.167838,-0.512051
29.460,Drone 0,-13.999400,11.319000,29.200340,-1.018203,0.167538,-0.528937
29.480,Drone 0,-14.019740,11.322350,29.189420,-1.017157,0.167232,-0.545660
29.500,Drone 0,-14.040060,11.325690,29.178170,-1.016122,0.166918,-0.562221
29.520,Drone 0,-14.060360,11.329020,29.166590,-1.015098,0.166599,-0.578621
29.540,Drone 0,-14.080650,11.332340,29.154680,-1.014085,0.166273,-0.594860
29.560,Drone 0,-14.100910,11.335660,29.142460,-1.013083,0.165942,-0.610941
29.580,Drone 0,-14.121150,11.338970,29.129920,-1.012090,0.165606,-0.626863
29.600,Drone 0,-14.141370,11.342280,29.117060,-1.011108,0.165264,-0.642627
29.620,Drone 0,-14.161570,11.345580,29.103890,-1.010135,0.164918,-0.658236
29.640,Drone 0,-14.181760,11.348870,29.090410,-1.009171,0.164567,-0.673689
29.660,Drone 0,-14.201920,11.352150,29.076620,-1.008216,0.164211,-0.688989
29.680,Drone 0,-14.222060,11.355430,29.062530,-1.007270,0.163851,-0.704136
29.700,Drone 0,-14.242190,11.358700,29.048140,-1.006332,0.163486,-0.719131
29.720,Drone 0,-14.262300,11.361960,29.033460,-1.005402,0.163117,-0.733977
29.740,Drone 0,-14.282390,11.365210,29.018480,-1.004479,0.162743,-0.748673
29.760,Drone 0,-14.302460,11.368460,29.003210,-1.003564,0.162366,-0.763221
29.780,Drone 0,-14.322510,11.371700,28.987650,-1.002655,0.161984,-0.777624
29.800,Drone 0,-14.342550,11.374930,28.971800,-1.001754,0.161598,-0.791880
29.820,Drone 0,-14.362560,11.378150,28.955680,-1.000858,0.161208,-0.805994
29.840,Drone 0,-14.382560,11.381370,28.939270,-0.999969,0.160814,-0.819964
29.860,Drone 0,-14.402540,11.384580,28.922590,-0.999086,0.160416,-0.833793
29.880,Drone 0,-14.422510,11.387780,28.905640,-0.998207,0.160013,-0.847483
29.900,Drone 0,-14.442460,11.390970,28.888410,-0.997334,0.159607,-0.861033
29.920,Drone 0,-14.462390,11.394150,28.870920,-0.996466,0.159196,-0.874447
29.940,Drone 0,-14.482300,11.397330,28.853160,-0.995603,0.158781,-0.887724
29.960,Drone 0,-14.502190,11.400490,28.835130,-0.994744,0.158362,-0.900866
29.980,Drone 0,-14.522070,11.403650,28.816850,-0.993889,0.157939,-0.913876
30.000,Drone 0,-14.541930,11.406800,28.798310,-0.993037,0.157511,-0.926753
30.020,Drone 0,-14.561770,11.409940,28.779510,-0.992189,0.157080,-0.939499
30.040,Drone 0,-14.581600,11.413070,28.760470,-0.991345,0.156644,-0.952116
30.060,Drone 0,-14.601410,11.416200,28.741170,-0.990503,0.156204,-0.964605
30.080,Drone 0,-14.621200,11.419310,28.721620,-0.989665,0.155760,-0.976967
30.100,Drone 0,-14.640980,11.422420,28.701830,-0.988829,0.155311,-0.989203
30.120,Drone 0,-14.660740,11.425510,28.681800,-0.987995,0.154859,-1.001315
30.140,Drone 0,-14.680480,11.428600,28.661530,-0.987163,0.154402,-1.013303
30.160,Drone 0,-14.700210,11.431680,28.641020,-0.986333,0.153941,-1.025170
30.180,Drone 0,-14.719920,11.434750,28.620270,-0.985505,0.153476,-1.036916
30.200,Drone 0,-14.739620,11.437810,28.599300,-0.984679,0.153006,-1.048543
30.220,Drone 0,-14.759290,11.440860,28.578090,-0.983853,0.152533,-1.060052
30.240,Drone 0,-14.778950,11.443900,28.556660,-0.983029,0.152055,-1.071443
30.260,Drone 0,-14.798600,11.446930,28.535000,-0.982206,0.151573,-1.082719
30.280,Drone 0,-14.818230,11.449950,28.513120,-0.981383,0.151087,-1.093881
30.300,Drone 0,-14.837840,11.452960,28.491010,-0.980561,0.150597,-1.104928
30.320,Drone 0,-14.857430,11.455960,28.468690,-0.979740,0.150103,-1.115864
30.340,Drone 0,-14.877010,11.458950,28.446150,-0.978918,0.149605,-1.126689
